FECHA,CONTRATO,No. Concepto,Descripción detallada de los bienes                                (principio activo),Presentación                                         unidad de medida ,MAXIMO,MINIMO,CLAVE GOB,,
2015-02-18,METRO 2015,228,Menadiona,Tableta 2 mg 20 tabletas,0,0,1733,,
2015-02-18,METRO 2015,229,Nicotina,Tableta masticable 2.0 mg 30 tabletas de goma masticable,0,0,80,,
2015-02-18,METRO 2015,230,Nicotina,Solución 10.0 mg 6 cartuchos y boquilla,0,0,81,,
2015-02-18,METRO 2015,231,Atropina,Solución inyectable 1 mg/ml 50 ampolletas con 1 ml,0,0,204,,
2015-02-18,METRO 2015,232,Protamina,Solución inyectable 71.5 mg / 5 ml Ampolleta con 5 ml,0,0,625,,
2015-02-18,METRO 2015,233,Carbón activado,Polvo 1 kg Envase con 1 kg,0,0,2242,,
2015-02-18,METRO 2015,234,Prednisona,Tableta 5 mg 20 tabletas,0,0,472,,
2015-02-18,METRO 2015,235,Clortalidona,Tableta 50 mg 20 tabletas,0,0,561,,
2015-02-18,METRO 2015,236,Espironolactona,Tableta 100 mg 30 tabletas,0,0,2156,,
2015-02-18,METRO 2015,237,Furosemida,Solución oral 10 mg/ ml Frasco gotero con 60 ml,0,0,2157,,
2015-02-18,METRO 2015,238,Hidroclorotiazida,Tableta 25 mg 20 tabletas,0,0,2301,,
2015-02-18,METRO 2015,239,Espironolactona,Tableta 25 mg 20 tabletas,0,0,2304,,
2015-02-18,METRO 2015,240,Espironolactona,Tableta 25 mg 30 tabletas,0,0,2304.01,,
2015-02-18,METRO 2015,241,Furosemida,Tableta 40 mg 20 tabletas,0,0,2307,,
2015-02-18,METRO 2015,242,Furosemida,Solución inyectable 20 mg/ 2 ml 5 ampolletas con 2 ml,0,0,2308,,
2015-02-18,METRO 2015,243,Fenazopiridina,Tableta 100 mg 20 tabletas,0,0,2331,,
2015-02-18,METRO 2015,244,Aminofilina,Solución inyectable 250 mg/ 10 ml 5 ampolletas de 10 ml,0,0,426,,
2015-02-18,METRO 2015,245,Salbutamol,Suspensión en aerosol 20 mg Envase con inhalador con 200 dosis de 100 µg,0,0,429,,
2015-02-18,METRO 2015,246,Salbutamol,Jarabe 2 mg/ 5 ml Envase con 60 ml,0,0,431,,
2015-02-18,METRO 2015,247,Terbutalina,Tableta 5 mg 20 tabletas,0,0,433,,
2015-02-18,METRO 2015,248,Teofilina,Comprimido ó tableta o cápsula de liberación prolongada 100 mg. 20 Comprimidos ó tabletas ó cápsulas de liberación prolongada,0,0,437,,
2015-02-18,METRO 2015,249,Beclometasona dipropionato de,Suspensión en aerosol 10 mg/inhalador Envase con inhalador con 200 dosis de 50 µg,0,0,477,,
2015-02-18,METRO 2015,250,Beclometasona dipropionato de,Suspensión en aerosol 10 mg/inhalador Envase con inhalador con 200 dosis de 250 µg,0,0,2508,,
2015-02-18,METRO 2015,251,Bromhexina,Solución 4 mg/ 5 ml Frasco 100 ml,0,0,2158,,
2015-02-18,METRO 2015,252,Bromhexina,Comprimido 8 mg. 20 Comprimidos,0,0,2159,,
2015-02-18,METRO 2015,253,Dextrometorfano,Jarabe 200 mg Envase con 120 ml y dosificador,0,0,2161,,
2015-02-18,METRO 2015,254,Dextrometorfano,Jarabe 300 mg Envase con 60 ml y dosificador,0,0,2431,,
2015-02-18,METRO 2015,255,Benzonatato,Perla o cápsula 100 mg 20 perlas o cápsulas,0,0,2433,,
2015-02-18,METRO 2015,256,Benzonatato,Supositorio 50 mg 6 supositorios,0,0,2435,,
2015-02-18,METRO 2015,257,Ambroxol,Comprimido 30 mg 20 comprimidos,0,0,2462,,
2015-02-18,METRO 2015,258,Ambroxol,Solución 300 mg/ 100 ml Envase con 120 ml,0,0,2463,,
2015-02-18,METRO 2015,259,Beclometasona dipropionato de,"Suspensión en aerosol 50 mg/inhalador Inhalador con 200 dosis de
250 µg",0,0,2508,,
2015-02-18,METRO 2015,260,Acetilcisteína,Solución al 20% 400 mg/2 ml(200 mg/ml) 5 ampolletas con 2 ml,0,0,4326,,
2015-02-18,METRO 2015,261, ,Elíxir 533 mg/100 ml Envase con 450 ml,0,0,5075,,
2015-02-18,METRO 2015,262,Fenitoína,Tableta o cápsula 100 mg 50 tabletas o cápsulas,0,0,525,,
2015-02-18,METRO 2015,263,Primidona,Tableta 250 mg 50 tabletas,0,0,2606,,
2015-02-18,METRO 2015,264,Primidona,Suspensión oral 250 mg/ 5 ml Envase con 120 ml y dosificador de 5 ml,0,0,2607,,
2015-02-18,METRO 2015,265,Fenitoína,Tableta 30 mg 50 tabletas,0,0,2610,,
2015-02-18,METRO 2015,266,Fenitoína,Suspensión oral 37.5 mg/ 5 ml Envase con 120 ml y dosificador de 5 ml,0,0,2611,,
2015-02-18,METRO 2015,267,Ácido valproico,Cápsula 250 mg 60 cápsulas,0,0,2620,,
2015-02-18,METRO 2015,268,Valproato de magnesio,Tableta con cubierta entérica 185.6 mg 40 tabletas,0,0,2622,,
2015-02-18,METRO 2015,269,Valproato de magnesio,Solución 186 mg/ ml Envase con 40 ml,0,0,2623,,
2015-02-18,METRO 2015,270,Fenitoína,Solución inyectable 250 mg/5 ml Una ampolleta con 5 ml,0,0,2624,,
2015-02-18,METRO 2015,271,Valproato semisódico,Tableta de liberación prolongada 500 mg 30 tabletas,0,0,2630,,
2015-02-18,METRO 2015,272,Dihidroergotamina/Para cetamol/ Cafeína,Tableta 1 mg/450 mg/40 mg 20 tabletas,0,0,2671,,
2015-02-18,METRO 2015,273,Cloral,Jarabe 500 mg / 5 ml Envase con 20 ml,0,0,5352,,
2015-02-18,METRO 2015,274,Valproato de magnesio,Tableta de liberación prolongada 600 mg 30 tabletas,0,0,5359,,
2015-02-18,METRO 2015,275,Valproato semisódico,Comprimido con capa entérica 250 mg 30 comprimidos,0,0,5488,,
2015-02-18,METRO 2015,276,Diazepam,Solución inyectable 10 mg/ 2 ml 50 ampolletas con 2 ml,0,0,202,,
2015-02-18,METRO 2015,277,Carbamazepina,Tableta 400 mg 20 tabletas,0,0,2164,,
2015-02-18,METRO 2015,278,Fenobarbital,Tableta 100 mg 20 tabletas,0,0,2601,,
2015-02-18,METRO 2015,279,Fenobarbital,Tableta 15 mg 10 tabletas.,0,0,2602,,
2015-02-18,METRO 2015,280,Carbamazepina,Tableta 200 mg 20 tabletas,0,0,2608,,
2015-02-18,METRO 2015,281,Carbamazepina,Suspensión oral 100 mg/ 5 ml Envase con 120 ml y dosificador de 5 ml,0,0,2609,,
2015-02-18,METRO 2015,282,Fenobarbital,Elíxir 20 mg/ 5 ml Envase con 60 ml y dosificador de 5 ml.,0,0,2619,,
2015-02-18,METRO 2015,283,Ergotamina y cafeína,Comprimido  gragea o tableta 1 mg/ 100 mg 20 comprimidos  grageas o tabletas,0,0,2673,,
2015-02-18,METRO 2015,284,Clorodiazepóxido,Solución inyectable 100 mg Ampolleta,0,0,3213,,
2015-02-18,METRO 2015,285,Diazepam,Tableta 10 mg 20 tabletas,0,0,3215,,
2015-02-18,METRO 2015,286,Diazepam,Suspensión oral 2 mg/ 5 ml Envase con 60 ml,0,0,3216,,
2015-02-18,METRO 2015,287,Caseinato de calcio,Polvo Proteínas 86 a 90 g y minerales 3.8 a 6 g en l00 g Envase con 100 g.,0,0,22,,
2015-02-18,METRO 2015,288,Miel de maíz,"Solución Hidratos de carbono
75g/l00ml Envase con 500 ml",0,0,91,,
2015-02-18,METRO 2015,289,Vitaminas A.C.D,"Solución Palmitato de retinol
7000-9000 UI  Ac.ascórbico 80-125
mg  Colecalciferol 1400-
1800 UI en un ml. Envase con 15 ml",0,0,1098,,
2015-02-18,METRO 2015,290,Ácido fólico,Tableta 4 mg 90 tabletas,0,0,1700,,
2015-02-18,METRO 2015,291,Ácido fólico,Tableta 5 mg 20 tabletas,0,0,1706,,
2015-02-18,METRO 2015,292,Ácido fólico,Tableta 5 mg 92 tabletas,0,0,1706.01,,
2015-02-18,METRO 2015,293,Ácido fólico,Tableta 0.4 mg 90 tabletas,0,0,1711,,
2015-02-18,METRO 2015,294,Ácido ascórbico,Tableta 100 mg 20 tabletas,0,0,2707,,
2015-02-18,METRO 2015,295,Complejo B,Tableta  comprimido o cápsula Tiamina 100 mg  piridoxina 5 mg  cianocobalamina 50 µg 30 tabletas  comprimidos o cápsulas,0,0,2714,,
2015-02-18,METRO 2015,296,Vitamina E,Gragea o cápsula 400 mg 100 grageas o cápsulas,0,0,2715,,
2015-02-18,METRO 2015,297,Vitamina E,Gragea o cápsula 400 mg 99 grageas o cápsulas,0,0,2715.01,,
2015-02-18,METRO 2015,298,Dieta polimérica a base de caseinato de calcio,"Polvo Densidad energética
0.99-1.06 Envase con 400 a 454 g con o sin sabor",0,0,2739,,
2015-02-18,METRO 2015,299,Vitaminas (Polivitaminas) y minerales,Tableta  cápsula o gragea Vitamina B1  B2  B6  B12  niacinamida  E  A  D3  Acido pantoténico  sulfato ferroso  cobre  magnesio  zinc 30 tabletas  cápsulas o grageas,0,0,4376,,
2015-02-18,METRO 2015,300,Piridoxina,Tableta 300 mg 10 tabletas,0,0,5232,,
2015-02-18,METRO 2015,301,Vitaminas (Polivitaminas) y minerales,Jarabe Vitamina A  D  E  C  B1  B2  B6  B12  nicotinamina y hierro Envase con 240 ml,0,0,5383,,
2015-02-18,METRO 2015,302,Alimento médico para menores de un año con acidemia isovalerica y otros trastornos del metabolismo de la leucina,Polvo Envase,0,0,5411,,
2015-02-18,METRO 2015,303,Alimento médico para niños de 1 a 8 años con acidemia isovalerica y otros trastornos del metabolismo de la leucina,Polvo Envase,0,0,5412,,
2015-02-18,METRO 2015,304,Alimento médico para niños de 8 años a adultos con acidemia isovalerica y otros trastornos del metabolismo de la leucina,Polvo Envase,0,0,5413,,
2015-02-18,METRO 2015,305,Sucedáneo de leche humana de pretérmino,"Polvo Densidad energética
0.80 a 0.81 Envase con 400 a 454 g",0,0,3,,
2015-02-18,METRO 2015,306,Sucedáneo de leche humana de término,"Polvo Densidad energética
0.66-0.68 Envase con 400 a 454 g",0,0,11,,
2015-02-18,METRO 2015,307,Sucedáneo de leche humana de término sin lactosa,"Polvo Densidad energética
0.66-0.68 Envase con 375 a 400 g",0,0,12,,
2015-02-18,METRO 2015,308,Fórmula de seguimiento o continuación con o sin probióticos,"Polvo Densidad energética
0.6667-0.68 Envase con 400 a 454 g",0,0,14,,
2015-02-18,METRO 2015,309,Fórmula de proteína aislada de soya,"Polvo Densidad energética
0.66-0.68 Envase con 400 a 454 g",0,0,21,,
2015-02-18,METRO 2015,310,Lanolina y aceite mineral,Ungüento oftálmico 3 g/3g/100g Envase con 4 g,0,0,909,,
2015-02-18,METRO 2015,311,Alcohol polivinílico,Solución oftálmica 14 mg/ml Gotero integral con 15 ml,0,0,2172,,
2015-02-18,METRO 2015,312,Cloranfenicol y sulfacetamida sódica,Suspensión oftálmica 0.5 g/100 ml 10g/ 100 ml Gotero integral con 5 ml,0,0,2175,,
2015-02-18,METRO 2015,313,Zinc y fenilefrina,Solución oftálmica 2.5 mg/1.2 mg/ ml Gotero integral con 15 ml,0,0,2801,,
2015-02-18,METRO 2015,314,Nafazolina,Solución oftálmica 1 mg/ml Gotero integral con 15 ml,0,0,2804,,
2015-02-18,METRO 2015,315,Hipromelosa,Solución oftálmica al 0.5 % 5 mg/ ml Gotero integral con 15 ml,0,0,2814,,
2015-02-18,METRO 2015,316,Cloranfenicol,Solución oftálmica 5 mg/ml Gotero integral con 15 ml,0,0,2821,,
2015-02-18,METRO 2015,317,Cloranfenicol,Ungüento oftálmico 5 mg/g Envase con 5 g,0,0,2822,,
2015-02-18,METRO 2015,318,"Neomicina- polimixina B
y gramicidina",Solución oftálmica Neomicina 1.75 mg/ml Polimixina B 5 000 U/ ml Gramicidina 25 µg/ ml. Gotero integral con 15 ml,0,0,2823,,
2015-02-18,METRO 2015,319,Sulfacetamida,Solución oftálmica 0.1 g/ml Gotero integral con 15 ml,0,0,2829,,
2015-02-18,METRO 2015,320,Hipromelosa,Solución oftálmica 2% 20 mg/ ml Gotero integral 15 ml,0,0,2893,,
2015-02-18,METRO 2015,321,Dimenhidrinato,Solución inyectable 50 mg/ml Ampolleta con 1 ml,0,0,2196,,
2015-02-18,METRO 2015,322,Clorfenamina compuesta,Tableta Paracetamol 500 mg  cafeína 25 mg  fenilefrina 5 mg  clorfenamina 4 mg 10 tabletas,0,0,2471,,
2015-02-18,METRO 2015,323,Fenilefrina,Solución nasal 2.5 mg/ ml Gotero integral con 15 ml,0,0,3102,,
2015-02-18,METRO 2015,324,Difenidol,Tableta 25 mg 30 tabletas,0,0,3111,,
2015-02-18,METRO 2015,325,Difenidol,Solución inyectable 40 mg/ 2 ml 2 ampolletas con 2 ml,0,0,3112,,
2015-02-18,METRO 2015,326,Dimenhidrinato,Tableta 50 mg 24 tabletas,0,0,3113,,
2015-02-18,METRO 2015,327,Levonorgestrel,Comprimido o tableta 0.750 mg 2 comprimidos o tabletas,0,0,2210,,
2015-02-18,METRO 2015,328,Desogestrel,Tableta 0.075 mg Envase con 28 tabletas,0,0,2212,,
2015-02-18,METRO 2015,329,Levonorgestrel y etinilestradiol,"Gragea Levonorgestrel 0.15 mg
Etinilestradiol 0.03 mg 21 grageas",0,0,3504,,
2015-02-18,METRO 2015,330,Desogestrel y etinilestradiol,"Tableta Desogestrel 0.15 mg
Etinilestradiol 0.03 mg 21 tabletas",0,0,3505,,
2015-02-18,METRO 2015,331,Noretisterona y etinilestradiol,"Tableta o gragea Norestisterona 0.400 mg
Etinilestradiol 0.035 mg 28 tabletas o grageas (21 con hormonales y 7 sin hormonales)",0,0,3506,,
2015-02-18,METRO 2015,332,Levonorgestrel y etinilestradiol,Gragea Levonorgestrel 0.15 mg etinilestradiol 0.03 mg 28 Grageas (21 con hormonales y 7 sin hormonales),0,0,3507,,
2015-02-18,METRO 2015,333,Desogestrel y etinilestradiol,Tableta Desogestrel 0.15 mg etinilestradiol 0.03 mg 28 tabletas (21 con hormonales y 7 sin hormonales),0,0,3508,,
2015-02-18,METRO 2015,334,Medroxiprogesterona y cipionato de estradiol,"Suspensión inyectable Medroxiprogesterona 25 mg/ Estradiol 5 mg/ 0.5 ml Ampolleta o jeringa prellenada con
0.5 ml",0,0,3509,,
2015-02-18,METRO 2015,335,Etonogestrel,Implante Etonogestrel 68.0 mg Implante y aplicador.,0,0,3510,,
2015-02-18,METRO 2015,336,Norelgestromina y etinilestradiol,"Parche Norelgestromina 6 mg
Etinilestradiol 0.60 mg 3 parches",0,0,3511,,
2015-02-18,METRO 2015,337,Noretisterona y estradiol,Solución inyectable 50 mg/ 5 mg/ml Ampolleta o jeringa,0,0,3515,,
2015-02-18,METRO 2015,338,Levonorgestrel,Gragea 0.03 mg 35 Grageas,0,0,4526,,
2015-02-18,METRO 2015,339,Escitalopram,Tableta 10 mg 14 tabletas,0,0,4480,,
2015-02-18,METRO 2015,340,Escitalopram,Tableta 10 mg 28 tabletas,0,0,4480.01,,
2015-02-18,METRO 2015,341,Fluoxetina,Cápsula o tableta 20 mg 14 cápsulas o tabletas,0,0,4483,,
2015-02-18,METRO 2015,342,Fluoxetina,Cápsula o tableta 20 mg 28 cápsulas o tabletas,0,0,4483.01,,
2015-02-18,METRO 2015,343,Paroxetina,Tableta 20 mg 10 tabletas,0,0,5481,,
2015-02-18,METRO 2015,344,Citalopram,Tableta 20 mg 14 tabletas,0,0,5487,,
2015-02-18,METRO 2015,345,Citalopram,Tableta 20 mg 28 tabletas,0,0,5487.01,,
2015-02-18,METRO 2015,346,Diazepam,Solución inyectable 10 mg/ 2 ml 50 ampolletas con 2 ml,0,0,202,,
2015-02-18,METRO 2015,347,Alprazolam,Tableta 2 mg 30 tabletas,0,0,2499,,
2015-02-18,METRO 2015,348,Alprazolam,Tableta 0.25 mg 30 tabletas,0,0,2500,,
2015-02-18,METRO 2015,349,Triazolam,Tableta 0.125 mg 20 tabletas,0,0,3206,,
2015-02-18,METRO 2015,350,Diazepam,Tableta 10 mg 20 tabletas,0,0,3215,,
2015-02-18,METRO 2015,351,Imipramina,Gragea o tableta 25 mg 20 tabletas o grageas,0,0,3302,,
2015-02-18,METRO 2015,352,Amitriptilina,Tableta 25 mg 20 tabletas,0,0,3305,,
2015-02-18,METRO 2015,353,Flunitrazepam,Comprimido 1 mg 30 comprimidos,0,0,4478,,
2015-02-18,METRO 2015,354,Bromazepam,Comprimido 3 mg 30 comprimidos,0,0,4482,,
2015-02-18,METRO 2015,355,Lorazepam,Tableta 1 mg 40 tabletas,0,0,5478,,
2015-02-18,METRO 2015,356,Prednisona,Tableta 5 mg 20 tabletas,0,0,472,,
2015-02-18,METRO 2015,357,Alopurinol,Tableta 100 mg 20 tabletas,0,0,2503,,
2015-02-18,METRO 2015,358,Alopurinol,Tableta 100 mg 50 tabletas,0,0,2503.01,,
2015-02-18,METRO 2015,359,Ketoprofeno,Cápsula 100 mg 15 cápsulas,0,0,2504,,
2015-02-18,METRO 2015,360,Naproxeno,Tableta 250 mg 30 tabletas,0,0,3407,,
2015-02-18,METRO 2015,361,Colchicina,Tableta 1 mg 30 tabletas,0,0,3409,,
2015-02-18,METRO 2015,362,Piroxicam,Cápsula o tableta 20 mg 20 cápsulas o tabletas,0,0,3415,,
2015-02-18,METRO 2015,363,Diclofenaco,Cápsula o gragea de liberación prolongada 100 mg 20 cápsulas o grageas,0,0,3417,,
2015-02-18,METRO 2015,364,Naproxeno,Suspensión oral 125 mg/ 5 ml Envase con 100 ml,0,0,3419,,
2015-02-18,METRO 2015,365,Meloxicam,Suspensión oral 0.150 g/100 ml Envase de 40 ml y pipeta dosificadora de 5 ml,0,0,3421,,
2015-02-18,METRO 2015,366,Meloxicam,Tableta 15 mg 10 tabletas,0,0,3423,,
2015-02-18,METRO 2015,367,Metocarbamol,Tableta 400 mg 30 tabletas,0,0,3444,,
2015-02-18,METRO 2015,368,Alopurinol,Tableta 300 mg 20 tabletas,0,0,3451,,
2015-02-18,METRO 2015,369,Diclofenaco,Solución inyectable 75 mg/ 3 ml 2 ampolletas con 3 ml,0,0,5501,,
2015-02-18,METRO 2015,370,Sulindaco,Tableta o gragea 200 mg 20 tabletas o grageas,0,0,5503,,
2015-02-18,METRO 2015,371,Glucosa,Solución inyectable al 5 % 5 g/100 ml Envase con 250 ml,0,0,3601,,
2015-02-18,METRO 2015,372,Glucosa,Solución inyectable al 5 % 5 g/100 ml Envase con 1000 ml,0,0,3603,,
2015-02-18,METRO 2015,373,Glucosa,"Solución inyectable al 50
% 50 g/ 100 ml Envase con 50 ml",0,0,3607,,
2015-02-18,METRO 2015,374,Cloruro de sodio,"Solución inyectable al
0.9 % 0.9 g/100 ml Envase con 250 ml",0,0,3608,,
2015-02-18,METRO 2015,375,Cloruro de sodio,"Solución inyectable al
0.9 % 0.9 g/100 ml Envase con 500 ml",0,0,3609,,
2015-02-18,METRO 2015,376,Cloruro de sodio y glucosa,Solución inyectable 0.9 g/ 5 g/ 100 ml Envase con 250 ml,0,0,3611,,
2015-02-18,METRO 2015,377,Cloruro de sodio y glucosa,Solución inyectable 0.9 g/ 5 g/ 100 ml Envase con 500 ml,0,0,3612,,
2015-02-18,METRO 2015,378,Solución Hartmann,Solución inyectable Cloruro de sodio 0.600 g Cloruro de potasio 0.030 g Cloruro de calcio dihidratado 0.020 g Lactato de sodio0.310 g Envase con 250 ml.,0,0,3614,,
2015-02-18,METRO 2015,379,Bromazepam,Solución inyectable Cloruro de sodio 0.600 g Cloruro de potasio 0.030 g Cloruro de calcio dihidratado 0.020 g Lactato de sodio0.310 g Envase con 500 ml.,0,0,3615,,
2015-02-18,METRO 2015,380,Solución Hartmann,Solución inyectable Cloruro de sodio 0.600 g Cloruro de potasio 0.030 g Cloruro de calcio dihidratado 0.020 g Lactato de sodio0.310 g Envase con 1000 ml.,0,0,3616,,
2015-02-18,METRO 2015,381,Electrolitos orales (Fórmula de osmolaridad baja),"Polvo Glucosa anhidra o
glucosa 13.5 g
Cloruro de potasio 1.5 g Cloruro de sodio 2.6 g Citrato trisódico
dihidratado 2.9 g Envase con 20.5 g",0,0,3622,,
2015-02-18,METRO 2015,382,Electrolitos orales,Polvo para solución Glucosa 20 g  KCl 1.5 g  NaCl 3.5 g  citrato trisódico 2.9 g. Envase con 27.9 g,0,0,3623,,
2015-02-18,METRO 2015,383,Glucosa,Solución inyectable al 5 % 5 g/100 ml Envase con 500 ml,0,0,3630,,
2015-02-18,METRO 2015,384,Agua inyectable,Solución inyectable 5 ml 100 ampolletas con 5 ml,0,0,3673,,
2015-02-18,METRO 2015,385,Agua inyectable,Solución inyectable 10 ml 100 ampolletas con 10 ml,0,0,3674,,
2015-02-18,METRO 2015,386,Vacuna antineumocóccica,Suspensión inyectable Envase con un frasco ámpula de 0.5 ml.,0,0,145,,
2015-02-18,METRO 2015,387,Vacuna antineumocóccica,Suspensión inyectable Jeringa prellenada de 0.5 ml y aguja (1 dosis),0,0,145.01,,
2015-02-18,METRO 2015,388,Vacuna antineumocóccica,Solución inyectable Envase con frasco ámpula de 0.5 ml.,0,0,146,,
2015-02-18,METRO 2015,389,Vacuna antineumocóccica,Solución inyectable Envase con frasco ámpula de 2.5 ml.,0,0,146.01,,
2015-02-18,METRO 2015,390,Vacuna antineumocóccica,Solución inyectable Envase con jeringa prellenada de 0.5 ml.,0,0,146.02,,
2015-02-18,METRO 2015,391,"Vacuna
antineumocóccica",Suspensión inyectable Envase  con  10  jeringas  prellenadas cada una con una dosis de 0.5 ml.,0,0,147,,
2015-02-18,METRO 2015,392,"Vacuna
antineumocóccica",Suspensión inyectable Envase con 10 frascos ámpula cada uno con una dosis de 0.5 ml.,0,0,147.01,,
2015-02-18,METRO 2015,393,Vacuna antineumocóccica,Suspensión inyectable Envase con 100 frascos ámpula cada uno con una dosis de 0.5 ml.,0,0,147.02,,
2015-02-18,METRO 2015,394,Vacuna Rotavirus,"Suspensión oral Rotavirus vivo atenuado humano cepa RIX4414
No menos de 106
DICC50 Envase con jeringa prellenada con 1.5 ml.",0,0,150,,
2015-02-18,METRO 2015,395,Vacuna Pentavalente contra rotavirus,Suspensión oral Envase con un tubo de plástico con 2 ml,0,0,151,,
2015-02-18,METRO 2015,396,Vacuna Pentavalente contra rotavirus,"Suspensión oral Envase con diez tubos de plástico con
2 ml cada uno",0,0,152,,
2015-02-18,METRO 2015,397,Vacuna Antihaemophilus Influenzae tipo b y DPT,"Suspensión inyectable Frasco ámpula con liofilizado y jeringa precargada con 0.5 ml
(1 dosis)",0,0,2506,,
2015-02-18,METRO 2015,398,Vacuna recombinante contra Hepatitis B,Suspensión inyectable 20 µg / ml Envase con un frasco ámpula o jeringa prellenada con 1 ml,0,0,2511,,
2015-02-18,METRO 2015,399,Vacuna acelular antipertussis- con toxoides diftérico y tetánico adsorbidos- con vacuna antipoliomielítica inactivada y con vacuna conjugada de Haemophilus influenzae tipo b,Suspensión inyectable Envase con 1 dosis en jeringa prellenada para la vacuna acelular y en frasco ámpula con liofilizado para la vacuna conjugada de Haemophilus influenzae.,0,0,2522,,
2015-02-18,METRO 2015,400,Vacuna acelular antipertussis- con toxoides diftérico y tetánico adsorbidos- con vacuna antipoliomielítica inactivada y con vacuna conjugada de Haemophilus influenzae tipo b,Suspensión inyectable Envase con 20 dosis en jeringa prellenada para la vacuna acelular y en frasco ámpula con liofilizado para la vacuna conjugada de Haemophilus influenzae.,0,0,2522.01,,
2015-02-18,METRO 2015,401,Vacuna recombinante contra Hepatitis B,"Suspensión inyectable 20 µg / ml Envase con un frasco ámpula con 10 ml
(10 dosis).",0,0,2526,,
2015-02-18,METRO 2015,402,Vacuna recombinante contra la Hepatitis B,Suspensión inyectable 10 µg / 0.5 ml Envase con jeringa prellenada con 0.5 ml o frasco ámpula con 0.5 ml,0,0,2527,,
2015-02-18,METRO 2015,403,Inmunoglobulina antihepatitis B,Solución inyectable 100-170 mg/ml Ampolleta de 1 ml,0,0,2528,,
2015-02-18,METRO 2015,404,Inmunoglobulina antihepatitis B,Solución inyectable 100-170 mg/ml Ampolleta de 5 ml,0,0,2528.01,,
2015-02-18,METRO 2015,405,Vacuna recombinante contra la Hepatitis B,Suspensión inyectable 5 µg / 0.5 ml Envase con 1 frasco ámpula con dosis de 0.5 ml  con o sin conservador.,0,0,2529,,
2015-02-18,METRO 2015,406,Vacuna recombinante contra la Hepatitis B,Suspensión inyectable 5 µg / 0.5 ml Envase con 10 frascos ámpula con dosis de 0.5 ml  con o sin conservador.,0,0,2529.01,,
2015-02-18,METRO 2015,407,Vacuna doble viral (SR) contra sarampión y rubeóla,Suspensión inyectable Envase con liofilizado para diez dosis y diluyente,0,0,3800,,
2015-02-18,METRO 2015,408,Vacuna BCG,Suspensión inyectable Envase con frasco ámpula o ampolleta con liofilizado para 5 dosis y ampolletas con diluyente de 0.5 ml.,0,0,3801,,
2015-02-18,METRO 2015,409,Vacuna BCG,Suspensión inyectable Envase con frasco ámpula o ampolleta con liofilizado para 10 dosis y ampolletas con diluyente de 1.0 ml.,0,0,3801.01,,
2015-02-18,METRO 2015,410,Vacuna antipoliomielítica Oral Trivalente tipo Sabin,"Suspensión de virus atenuados Envase con frasco ámpula de plástico
depresible con gotero integrado de 2 ml
(20 dosis).",0,0,3802,,
2015-02-18,METRO 2015,411,Vacuna antipoliomielítica Oral Trivalente tipo Sabin,"Suspensión de virus atenuados Tubo de plástico depresible con 25
dosis  cada una de 0.1 ml.",0,0,3802.01,,
2015-02-18,METRO 2015,412,Vacuna doble viral (SR) contra sarampión y rubeóla,Suspensión inyectable Envase con liofilizado para una dosis y diluyente,0,0,3804,,
2015-02-18,METRO 2015,413,Vacuna antipertussis con toxoides diftérico y tetánico (DPT),"Suspensión inyectable Bordetella pertussis
no más de 16 UO o no menos de 4 UI
Toxoide diftérico no más de 30 Lf
Toxoide tetánico no más de 25 Lf Frasco ámpula con 5 ml (10 dosis).",0,0,3805,,
2015-02-18,METRO 2015,414,Vacuna antitifoídica inactivada,Suspensión inyectable 500 a 1000 millones de bacterias muertas de Salmonella typhi /ml Frasco ámpula con 5 ml (10 dosis),0,0,3806,,
